audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF13518,TRIP_DRV003_05,DRV003,2024-02-06 15:15:32,2024-02-06 15:15:37,5,2,2094,56.51,50.2,6.31,12.3,1.05,0.331,0.4488,1288.2,0.02376,126.4,22.12,5.43,True
AF13519,TRIP_DRV003_05,DRV003,2024-02-06 15:15:34,2024-02-06 15:15:39,5,2,2096,59.03,50.2,8.83,6.97,0.574,0.547,0.163,1699.1,0.01439,117.6,13.53,3.53,True
AF13520,TRIP_DRV003_05,DRV003,2024-02-06 15:15:36,2024-02-06 15:15:41,5,2,2098,46.29,50.2,-3.91,17.83,0.428,0.23,0.3067,1595.7,0.00524,137.3,24.95,3.11,True
AF13521,TRIP_DRV003_05,DRV003,2024-02-06 15:15:38,2024-02-06 15:15:43,5,2,2100,47.75,50.2,-2.45,11.4,0.948,0.348,0.3616,869.7,0.01826,130.7,12.45,5.4,True
AF13522,TRIP_DRV003_05,DRV003,2024-02-06 15:15:40,2024-02-06 15:15:45,5,2,2102,59.48,50.2,9.28,10.01,0.711,0.155,0.1687,1670.6,0.01186,140.2,26.42,3.78,True
AF13523,TRIP_DRV003_05,DRV003,2024-02-06 15:15:42,2024-02-06 15:15:47,5,2,2104,55.01,50.2,4.81,12.2,0.835,0.429,0.2317,1486.1,0.01097,138.5,19.86,5.12,True
AF13524,TRIP_DRV003_05,DRV003,2024-02-06 15:15:44,2024-02-06 15:15:49,5,2,2106,59.97,50.2,9.77,6.03,0.891,0.526,0.2485,1207.6,0.00738,134.6,27.67,4.71,True
AF13525,TRIP_DRV003_05,DRV003,2024-02-06 15:15:46,2024-02-06 15:15:51,5,2,2108,45.21,50.2,-4.99,8.79,1.294,0.558,0.281,1440.6,0.01493,156.5,26.06,3.46,True
AF13526,TRIP_DRV003_05,DRV003,2024-02-06 15:15:48,2024-02-06 15:15:53,5,2,2110,49.7,50.2,-0.5,13.78,0.929,0.22,0.2143,1632.8,0.02457,122.2,16.6,2.72,True
AF13527,TRIP_DRV003_05,DRV003,2024-02-06 15:15:50,2024-02-06 15:15:55,5,2,2112,47.37,50.2,-2.83,12.8,0.954,0.398,0.347,1452.7,0.00547,117.5,8.44,4.54,True
AF13528,TRIP_DRV003_05,DRV003,2024-02-06 15:15:52,2024-02-06 15:15:57,5,2,2114,54.45,50.2,4.25,12.31,0.583,0.507,0.2706,821.1,0.01217,113.2,16.29,4.92,True
AF13529,TRIP_DRV003_05,DRV003,2024-02-06 15:15:54,2024-02-06 15:15:59,5,2,2116,52.0,50.2,1.8,17.99,0.986,0.335,0.1532,1190.9,0.00693,110.5,31.56,4.81,True
AF13530,TRIP_DRV003_05,DRV003,2024-02-06 15:15:56,2024-02-06 15:16:01,5,2,2118,55.03,50.2,4.84,4.29,1.015,0.316,0.3536,1201.2,0.01825,158.6,22.92,3.45,True
AF13531,TRIP_DRV003_05,DRV003,2024-02-06 15:15:58,2024-02-06 15:16:03,5,2,2120,48.5,50.2,-1.7,18.13,0.719,0.561,0.4197,859.6,0.02189,150.9,28.03,3.57,True
AF13532,TRIP_DRV003_05,DRV003,2024-02-06 15:16:00,2024-02-06 15:16:05,5,2,2122,50.54,50.2,0.34,15.51,0.883,0.598,0.2699,1496.3,0.01283,149.0,24.76,4.59,True
AF13533,TRIP_DRV003_05,DRV003,2024-02-06 15:16:02,2024-02-06 15:16:07,5,2,2124,51.52,50.2,1.32,11.23,1.174,0.532,0.4339,1267.2,0.0116,150.3,21.27,4.49,True
AF13534,TRIP_DRV003_05,DRV003,2024-02-06 15:16:04,2024-02-06 15:16:09,5,2,2126,57.87,50.2,7.68,14.48,0.543,0.401,0.2449,1071.7,0.02201,141.3,18.61,3.71,True
AF13535,TRIP_DRV003_05,DRV003,2024-02-06 15:16:06,2024-02-06 15:16:11,5,2,2128,56.16,50.2,5.96,8.66,0.624,0.59,0.4388,1040.2,0.00797,116.5,10.11,2.57,True
AF13536,TRIP_DRV003_05,DRV003,2024-02-06 15:16:08,2024-02-06 15:16:13,5,2,2130,48.82,50.2,-1.38,6.37,1.256,0.385,0.2917,1544.2,0.01318,134.7,30.27,2.93,True
AF13537,TRIP_DRV003_05,DRV003,2024-02-06 15:16:10,2024-02-06 15:16:15,5,2,2132,45.81,50.2,-4.39,16.45,0.468,0.423,0.2516,1047.5,0.01966,138.6,27.36,5.22,True
AF13538,TRIP_DRV003_05,DRV003,2024-02-06 15:16:12,2024-02-06 15:16:17,5,2,2134,49.29,50.2,-0.91,7.65,1.384,0.585,0.1548,1598.7,0.01264,142.5,26.33,3.72,True
AF13539,TRIP_DRV003_05,DRV003,2024-02-06 15:16:14,2024-02-06 15:16:19,5,2,2136,50.29,50.2,0.09,10.64,0.486,0.441,0.2236,839.9,0.00558,111.4,23.29,4.93,True
AF13540,TRIP_DRV003_05,DRV003,2024-02-06 15:16:16,2024-02-06 15:16:21,5,2,2138,50.26,50.2,0.06,7.04,0.598,0.529,0.2687,1573.0,0.02028,151.2,16.85,3.66,True
AF13541,TRIP_DRV003_05,DRV003,2024-02-06 15:16:18,2024-02-06 15:16:23,5,2,2140,52.31,50.2,2.11,17.03,1.105,0.436,0.3771,1227.6,0.00924,158.0,8.67,2.99,True
AF13542,TRIP_DRV003_05,DRV003,2024-02-06 15:16:20,2024-02-06 15:16:25,5,2,2142,52.77,50.2,2.57,9.45,0.654,0.438,0.2625,1748.6,0.02166,133.3,13.26,2.98,True
AF13543,TRIP_DRV003_05,DRV003,2024-02-06 15:16:22,2024-02-06 15:16:27,5,2,2144,57.82,50.2,7.62,11.69,0.916,0.245,0.2361,1780.2,0.01823,137.7,32.71,4.14,True
AF13544,TRIP_DRV003_05,DRV003,2024-02-06 15:16:24,2024-02-06 15:16:29,5,2,2146,50.97,50.2,0.77,13.37,1.066,0.328,0.345,1216.9,0.01453,118.2,29.08,4.35,True
AF13545,TRIP_DRV003_05,DRV003,2024-02-06 15:16:26,2024-02-06 15:16:31,5,2,2148,58.58,50.2,8.38,9.8,1.465,0.304,0.3382,1749.6,0.00961,129.8,23.28,3.32,True
AF13546,TRIP_DRV003_05,DRV003,2024-02-06 15:16:28,2024-02-06 15:16:33,5,2,2150,55.01,50.2,4.81,14.92,0.836,0.402,0.3836,935.4,0.00977,115.7,29.71,5.07,True
AF13547,TRIP_DRV003_05,DRV003,2024-02-06 15:16:30,2024-02-06 15:16:35,5,2,2152,58.27,50.2,8.07,6.49,0.784,0.347,0.1532,1292.9,0.02394,148.8,8.48,3.31,True
AF13548,TRIP_DRV003_05,DRV003,2024-02-06 15:16:32,2024-02-06 15:16:37,5,2,2154,47.89,50.2,-2.31,4.0,0.849,0.574,0.2804,1254.8,0.01476,126.7,18.18,2.95,True
AF13549,TRIP_DRV003_05,DRV003,2024-02-06 15:16:34,2024-02-06 15:16:39,5,2,2156,53.47,50.2,3.27,5.8,1.17,0.167,0.4005,1695.5,0.02086,123.0,21.84,5.5,True
AF13550,TRIP_DRV003_05,DRV003,2024-02-06 15:16:36,2024-02-06 15:16:41,5,2,2158,52.32,50.2,2.12,8.57,0.829,0.388,0.2349,1509.7,0.01538,154.7,10.1,2.92,True
AF13551,TRIP_DRV003_05,DRV003,2024-02-06 15:16:38,2024-02-06 15:16:43,5,2,2160,59.12,50.2,8.92,16.68,1.313,0.55,0.2462,1729.2,0.0113,114.2,14.27,4.88,True
AF13552,TRIP_DRV003_05,DRV003,2024-02-06 15:16:40,2024-02-06 15:16:45,5,2,2162,59.1,50.2,8.91,18.96,0.961,0.54,0.1816,1053.4,0.01815,135.4,24.42,4.94,True
AF13553,TRIP_DRV003_05,DRV003,2024-02-06 15:16:42,2024-02-06 15:16:47,5,2,2164,60.09,50.2,9.89,6.92,0.845,0.296,0.2445,1026.5,0.01679,149.5,19.37,3.11,True
AF13554,TRIP_DRV003_05,DRV003,2024-02-06 15:16:44,2024-02-06 15:16:49,5,2,2166,46.07,50.2,-4.13,8.35,0.576,0.264,0.4225,1177.2,0.01955,121.0,14.16,5.12,True
AF13555,TRIP_DRV003_05,DRV003,2024-02-06 15:16:46,2024-02-06 15:16:51,5,2,2168,47.23,50.2,-2.96,13.91,1.211,0.329,0.3983,1577.9,0.00547,144.9,14.9,5.06,True
AF13556,TRIP_DRV003_05,DRV003,2024-02-06 15:16:48,2024-02-06 15:16:53,5,2,2170,59.26,50.2,9.06,19.62,0.637,0.328,0.3152,1410.0,0.00993,156.9,34.77,3.72,True
AF13557,TRIP_DRV003_05,DRV003,2024-02-06 15:16:50,2024-02-06 15:16:55,5,2,2172,54.03,50.2,3.83,16.86,0.974,0.323,0.3686,998.8,0.0187,151.9,31.56,4.4,True
AF13558,TRIP_DRV003_05,DRV003,2024-02-06 15:16:52,2024-02-06 15:16:57,5,2,2174,59.07,50.2,8.87,11.7,0.792,0.44,0.3662,1551.2,0.01088,123.4,21.46,5.2,True
AF13559,TRIP_DRV003_05,DRV003,2024-02-06 15:16:54,2024-02-06 15:16:59,5,2,2176,45.5,50.2,-4.7,11.35,0.962,0.531,0.3041,1347.9,0.01694,149.6,21.44,3.43,True
AF13560,TRIP_DRV003_05,DRV003,2024-02-06 15:16:56,2024-02-06 15:17:01,5,2,2178,55.91,50.2,5.71,13.05,0.468,0.214,0.3067,1460.3,0.0164,149.0,27.08,5.28,True
AF13561,TRIP_DRV003_05,DRV003,2024-02-06 15:16:58,2024-02-06 15:17:03,5,2,2180,45.93,50.2,-4.27,13.14,1.054,0.383,0.1554,1007.7,0.01545,145.7,22.01,3.77,True
AF13562,TRIP_DRV003_05,DRV003,2024-02-06 15:17:00,2024-02-06 15:17:05,5,2,2182,53.13,50.2,2.93,18.48,1.107,0.427,0.1876,1351.6,0.0112,123.4,22.95,3.02,True
AF13563,TRIP_DRV003_05,DRV003,2024-02-06 15:17:02,2024-02-06 15:17:07,5,2,2184,45.77,50.2,-4.43,4.94,0.674,0.464,0.3111,1766.2,0.00573,152.7,10.37,3.08,True
AF13564,TRIP_DRV003_05,DRV003,2024-02-06 15:17:04,2024-02-06 15:17:09,5,2,2186,45.5,50.2,-4.7,16.9,1.367,0.166,0.3423,1522.4,0.00877,160.0,16.16,4.16,True
AF13565,TRIP_DRV003_05,DRV003,2024-02-06 15:17:06,2024-02-06 15:17:11,5,2,2188,53.27,50.2,3.07,11.23,0.446,0.317,0.2977,1788.3,0.02213,116.8,13.11,4.05,True
AF13566,TRIP_DRV003_05,DRV003,2024-02-06 15:17:08,2024-02-06 15:17:13,5,2,2190,51.17,50.2,0.98,6.86,1.494,0.471,0.2605,1466.6,0.02026,113.4,31.86,4.0,True
AF13567,TRIP_DRV003_05,DRV003,2024-02-06 15:17:10,2024-02-06 15:17:15,5,2,2192,51.13,50.2,0.93,18.09,0.426,0.224,0.3528,1468.1,0.0106,157.6,8.0,4.96,True
AF13568,TRIP_DRV003_05,DRV003,2024-02-06 15:17:12,2024-02-06 15:17:17,5,2,2194,54.87,50.2,4.67,17.61,0.726,0.361,0.3672,1721.0,0.01413,148.2,16.28,5.41,True
AF13569,TRIP_DRV003_05,DRV003,2024-02-06 15:17:14,2024-02-06 15:17:19,5,2,2196,55.81,50.2,5.61,8.56,0.804,0.49,0.4102,917.2,0.01589,130.5,26.75,4.96,True
AF13570,TRIP_DRV003_05,DRV003,2024-02-06 15:17:16,2024-02-06 15:17:21,5,2,2198,56.85,50.2,6.65,9.89,1.186,0.181,0.3779,1148.6,0.01005,119.4,29.86,5.4,True
AF13571,TRIP_DRV003_05,DRV003,2024-02-06 15:17:18,2024-02-06 15:17:23,5,2,2200,74.22,50.2,24.02,74.45,0.203,0.945,0.7966,2705.1,0.08111,239.9,60.84,11.05,True
AF13572,TRIP_DRV003_05,DRV003,2024-02-06 15:17:20,2024-02-06 15:17:25,5,2,2202,76.15,50.2,25.95,71.35,0.197,0.965,0.8093,3044.9,0.09908,220.3,77.3,7.2,True
AF13573,TRIP_DRV003_05,DRV003,2024-02-06 15:17:22,2024-02-06 15:17:27,5,2,2204,68.59,50.2,18.39,79.48,0.16,0.974,0.8898,3391.3,0.08603,259.8,61.11,10.25,True
AF13574,TRIP_DRV003_05,DRV003,2024-02-06 15:17:24,2024-02-06 15:17:29,5,2,2206,76.71,50.2,26.52,64.41,0.159,0.885,0.8071,2635.2,0.07505,212.8,60.46,10.44,True
AF13575,TRIP_DRV003_05,DRV003,2024-02-06 15:17:26,2024-02-06 15:17:31,5,2,2208,75.79,50.2,25.59,56.67,0.205,0.907,0.7626,3302.4,0.06168,234.6,74.44,8.56,True
AF13576,TRIP_DRV003_05,DRV003,2024-02-06 15:17:28,2024-02-06 15:17:33,5,2,2210,72.11,50.2,21.91,63.5,0.119,0.936,0.8401,3449.0,0.06782,249.4,56.64,10.6,True
AF13577,TRIP_DRV003_05,DRV003,2024-02-06 15:17:30,2024-02-06 15:17:35,5,2,2212,73.02,50.2,22.82,72.28,0.19,0.948,0.7917,3122.1,0.06612,199.9,55.88,9.92,True
AF13578,TRIP_DRV003_05,DRV003,2024-02-06 15:17:32,2024-02-06 15:17:37,5,2,2214,68.66,50.2,18.46,63.5,0.125,0.925,0.7627,3008.7,0.07818,182.2,63.7,10.69,True
AF13579,TRIP_DRV003_05,DRV003,2024-02-06 15:17:34,2024-02-06 15:17:39,5,2,2216,70.76,50.2,20.56,64.02,0.22,0.954,0.8012,2894.5,0.06001,268.0,58.08,11.39,True
AF13580,TRIP_DRV003_05,DRV003,2024-02-06 15:17:36,2024-02-06 15:17:41,5,2,2218,77.84,50.2,27.64,68.76,0.217,0.921,0.7389,2536.2,0.0623,273.1,63.61,7.16,True
AF13581,TRIP_DRV003_05,DRV003,2024-02-06 15:17:38,2024-02-06 15:17:43,5,2,2220,69.15,50.2,18.95,55.84,0.191,0.895,0.8422,3310.2,0.06737,238.8,55.66,10.88,True
AF13582,TRIP_DRV003_05,DRV003,2024-02-06 15:17:40,2024-02-06 15:17:45,5,2,2222,68.99,50.2,18.8,59.25,0.174,0.939,0.8083,3455.3,0.09704,247.3,68.35,10.1,True
AF13583,TRIP_DRV003_05,DRV003,2024-02-06 15:17:42,2024-02-06 15:17:47,5,2,2224,73.17,50.2,22.98,77.57,0.163,0.895,0.7097,3491.7,0.08238,207.0,66.53,7.15,True
AF13584,TRIP_DRV003_05,DRV003,2024-02-06 15:17:44,2024-02-06 15:17:49,5,2,2226,78.04,50.2,27.84,61.88,0.201,0.955,0.7968,2876.8,0.07168,184.8,79.07,10.77,True
AF13585,TRIP_DRV003_05,DRV003,2024-02-06 15:17:46,2024-02-06 15:17:51,5,2,2228,70.75,50.2,20.55,61.39,0.145,0.886,0.7322,2741.9,0.07702,186.2,57.1,7.67,True
AF13586,TRIP_DRV003_05,DRV003,2024-02-06 15:17:48,2024-02-06 15:17:53,5,2,2230,69.79,50.2,19.59,77.11,0.178,0.923,0.8287,3492.3,0.0758,204.2,55.14,7.19,True
AF13587,TRIP_DRV003_05,DRV003,2024-02-06 15:17:50,2024-02-06 15:17:55,5,2,2232,72.27,50.2,22.07,62.87,0.184,0.887,0.8298,3246.8,0.07131,242.0,55.7,11.28,True
AF13588,TRIP_DRV003_05,DRV003,2024-02-06 15:17:52,2024-02-06 15:17:57,5,2,2234,78.19,50.2,27.99,60.1,0.186,0.958,0.7112,2594.5,0.07666,207.8,55.45,8.82,True
AF13589,TRIP_DRV003_05,DRV003,2024-02-06 15:17:54,2024-02-06 15:17:59,5,2,2236,73.02,50.2,22.82,57.45,0.211,0.935,0.8905,2748.9,0.07213,258.4,70.08,10.49,True
AF13590,TRIP_DRV003_05,DRV003,2024-02-06 15:17:56,2024-02-06 15:18:01,5,2,2238,76.84,50.2,26.64,73.82,0.189,0.958,0.7069,3487.1,0.07275,249.4,63.77,8.35,True
AF13591,TRIP_DRV003_05,DRV003,2024-02-06 15:17:58,2024-02-06 15:18:03,5,2,2240,46.36,50.2,-3.84,13.0,0.405,0.498,0.3526,1164.0,0.00575,153.6,26.81,5.47,True
AF13592,TRIP_DRV003_05,DRV003,2024-02-06 15:18:00,2024-02-06 15:18:05,5,2,2242,58.56,50.2,8.36,9.64,1.096,0.48,0.3214,1298.6,0.01624,110.8,16.33,4.32,True
AF13593,TRIP_DRV003_05,DRV003,2024-02-06 15:18:02,2024-02-06 15:18:07,5,2,2244,49.91,50.2,-0.29,14.31,0.854,0.206,0.3802,1502.8,0.01539,139.7,9.34,3.03,True
AF13594,TRIP_DRV003_05,DRV003,2024-02-06 15:18:04,2024-02-06 15:18:09,5,2,2246,45.47,50.2,-4.73,5.12,0.638,0.517,0.1565,1458.2,0.01478,136.6,12.62,2.94,True
AF13595,TRIP_DRV003_05,DRV003,2024-02-06 15:18:06,2024-02-06 15:18:11,5,2,2248,56.15,50.2,5.95,5.01,1.495,0.167,0.2504,1798.4,0.01199,132.0,9.0,4.14,True
AF13596,TRIP_DRV003_05,DRV003,2024-02-06 15:18:08,2024-02-06 15:18:13,5,2,2250,48.78,50.2,-1.41,15.31,1.081,0.281,0.2217,1673.4,0.00977,147.1,33.3,5.25,True
AF13597,TRIP_DRV003_05,DRV003,2024-02-06 15:18:10,2024-02-06 15:18:15,5,2,2252,50.31,50.2,0.11,8.89,1.034,0.329,0.1567,1794.7,0.01388,113.7,9.53,5.09,True
AF13598,TRIP_DRV003_05,DRV003,2024-02-06 15:18:12,2024-02-06 15:18:17,5,2,2254,47.29,50.2,-2.91,10.84,0.751,0.526,0.3685,1296.4,0.00518,156.9,30.72,4.8,True
AF13599,TRIP_DRV003_05,DRV003,2024-02-06 15:18:14,2024-02-06 15:18:19,5,2,2256,54.9,50.2,4.7,18.76,0.755,0.382,0.446,1261.0,0.01049,155.4,23.04,3.81,True
AF13600,TRIP_DRV003_05,DRV003,2024-02-06 15:18:16,2024-02-06 15:18:21,5,2,2258,56.27,50.2,6.07,7.58,1.374,0.47,0.333,1781.0,0.02291,147.7,31.77,2.55,True
AF13601,TRIP_DRV003_05,DRV003,2024-02-06 15:18:18,2024-02-06 15:18:23,5,2,2260,52.89,50.2,2.69,14.11,1.071,0.345,0.2804,1462.5,0.01657,117.0,8.54,3.83,True
AF13602,TRIP_DRV003_05,DRV003,2024-02-06 15:18:20,2024-02-06 15:18:25,5,2,2262,45.57,50.2,-4.63,13.21,1.36,0.362,0.3939,1038.2,0.02102,149.2,25.58,2.57,True
AF13603,TRIP_DRV003_05,DRV003,2024-02-06 15:18:22,2024-02-06 15:18:27,5,2,2264,50.84,50.2,0.64,10.02,0.98,0.339,0.3242,1275.7,0.01266,155.5,29.88,3.36,True
AF13604,TRIP_DRV003_05,DRV003,2024-02-06 15:18:24,2024-02-06 15:18:29,5,2,2266,49.61,50.2,-0.59,8.26,1.308,0.252,0.3368,1617.5,0.01514,128.1,26.8,3.07,True
AF13605,TRIP_DRV003_05,DRV003,2024-02-06 15:18:26,2024-02-06 15:18:31,5,2,2268,58.9,50.2,8.7,7.09,1.087,0.478,0.2803,1310.8,0.01916,132.4,31.91,2.84,True
AF13606,TRIP_DRV003_05,DRV003,2024-02-06 15:18:28,2024-02-06 15:18:33,5,2,2270,46.52,50.2,-3.68,13.24,0.711,0.578,0.4245,983.9,0.02032,155.2,16.67,3.33,True
AF13607,TRIP_DRV003_05,DRV003,2024-02-06 15:18:30,2024-02-06 15:18:35,5,2,2272,48.95,50.2,-1.25,10.38,1.323,0.345,0.283,1180.3,0.00574,118.6,8.81,3.84,True
AF13608,TRIP_DRV003_05,DRV003,2024-02-06 15:18:32,2024-02-06 15:18:37,5,2,2274,45.87,50.2,-4.33,4.25,0.693,0.537,0.2327,1560.6,0.01501,128.2,19.17,3.15,True
AF13609,TRIP_DRV003_05,DRV003,2024-02-06 15:18:34,2024-02-06 15:18:39,5,2,2276,45.22,50.2,-4.98,4.27,0.919,0.432,0.4367,1624.7,0.01124,119.6,16.3,4.05,True
AF13610,TRIP_DRV003_05,DRV003,2024-02-06 15:18:36,2024-02-06 15:18:41,5,2,2278,49.32,50.2,-0.88,6.25,1.025,0.338,0.2286,1435.7,0.00708,158.5,14.47,4.47,True
AF13611,TRIP_DRV003_05,DRV003,2024-02-06 15:18:38,2024-02-06 15:18:43,5,2,2280,52.21,50.2,2.01,18.58,0.543,0.245,0.2498,882.6,0.02285,120.2,33.68,3.99,True
AF13612,TRIP_DRV003_05,DRV003,2024-02-06 15:18:40,2024-02-06 15:18:45,5,2,2282,59.43,50.2,9.23,11.05,1.047,0.551,0.4412,1791.6,0.0135,158.5,16.33,3.45,True
AF13613,TRIP_DRV003_05,DRV003,2024-02-06 15:18:42,2024-02-06 15:18:47,5,2,2284,57.92,50.2,7.72,17.63,0.521,0.155,0.4262,1592.3,0.02374,152.5,10.98,4.07,True
AF13614,TRIP_DRV003_05,DRV003,2024-02-06 15:18:44,2024-02-06 15:18:49,5,2,2286,56.15,50.2,5.95,14.13,1.04,0.508,0.1582,1321.0,0.01689,135.9,28.77,4.88,True
AF13615,TRIP_DRV003_05,DRV003,2024-02-06 15:18:46,2024-02-06 15:18:51,5,2,2288,51.3,50.2,1.11,13.24,0.535,0.349,0.2407,844.3,0.0121,140.7,27.08,2.65,True
AF13616,TRIP_DRV003_05,DRV003,2024-02-06 15:18:48,2024-02-06 15:18:53,5,2,2290,59.52,50.2,9.32,16.1,1.121,0.319,0.1643,1144.1,0.00523,122.7,13.48,2.6,True
AF13617,TRIP_DRV003_05,DRV003,2024-02-06 15:18:50,2024-02-06 15:18:55,5,2,2292,47.99,50.2,-2.21,18.18,0.476,0.172,0.1875,1115.7,0.01148,133.6,15.31,4.9,True
AF13618,TRIP_DRV003_05,DRV003,2024-02-06 15:18:52,2024-02-06 15:18:57,5,2,2294,48.91,50.2,-1.28,4.07,1.329,0.198,0.1856,863.4,0.00522,116.1,23.33,3.17,True
AF13619,TRIP_DRV003_05,DRV003,2024-02-06 15:18:54,2024-02-06 15:18:59,5,2,2296,50.39,50.2,0.2,3.6,1.38,0.462,0.2397,1603.1,0.01004,155.1,14.25,5.45,True
AF13620,TRIP_DRV003_05,DRV003,2024-02-06 15:18:56,2024-02-06 15:19:01,5,2,2298,48.28,50.2,-1.92,7.24,0.759,0.161,0.2268,1365.9,0.01051,158.5,20.0,3.5,True
AF13621,TRIP_DRV003_05,DRV003,2024-02-06 15:18:58,2024-02-06 15:19:03,5,2,2300,55.29,50.2,5.09,5.35,1.121,0.262,0.2871,1416.2,0.00813,139.3,19.32,5.28,True
AF13622,TRIP_DRV003_05,DRV003,2024-02-06 15:19:00,2024-02-06 15:19:05,5,2,2302,58.29,50.2,8.09,6.94,1.469,0.501,0.3669,1207.8,0.00722,135.6,23.9,4.3,True
AF13623,TRIP_DRV003_05,DRV003,2024-02-06 15:19:02,2024-02-06 15:19:07,5,2,2304,46.69,50.2,-3.51,11.27,1.211,0.521,0.2614,1798.3,0.01444,126.1,32.72,2.52,True
AF13624,TRIP_DRV003_05,DRV003,2024-02-06 15:19:04,2024-02-06 15:19:09,5,2,2306,52.87,50.2,2.67,9.95,1.407,0.303,0.4269,1607.5,0.01015,146.0,34.05,3.6,True
AF13625,TRIP_DRV003_05,DRV003,2024-02-06 15:19:06,2024-02-06 15:19:11,5,2,2308,51.12,50.2,0.92,13.04,0.892,0.446,0.4152,826.2,0.01318,147.3,30.43,4.94,True
AF13626,TRIP_DRV003_05,DRV003,2024-02-06 15:19:08,2024-02-06 15:19:13,5,2,2310,57.65,50.2,7.45,12.83,1.119,0.31,0.1765,1065.2,0.01397,132.7,27.42,2.56,True
AF13627,TRIP_DRV003_05,DRV003,2024-02-06 15:19:10,2024-02-06 15:19:15,5,2,2312,54.58,50.2,4.38,15.44,1.393,0.216,0.2833,834.4,0.0108,155.9,14.69,2.94,True
AF13628,TRIP_DRV003_05,DRV003,2024-02-06 15:19:12,2024-02-06 15:19:17,5,2,2314,50.5,50.2,0.3,8.91,1.471,0.586,0.2768,1249.6,0.02026,120.8,19.31,3.93,True
AF13629,TRIP_DRV003_05,DRV003,2024-02-06 15:19:14,2024-02-06 15:19:19,5,2,2316,55.05,50.2,4.85,3.58,1.494,0.331,0.282,1240.5,0.01585,121.1,13.08,2.63,True
AF13630,TRIP_DRV003_05,DRV003,2024-02-06 15:19:16,2024-02-06 15:19:21,5,2,2318,48.1,50.2,-2.1,6.53,0.518,0.342,0.4063,960.0,0.01516,116.0,29.67,3.55,True
AF13631,TRIP_DRV003_05,DRV003,2024-02-06 15:19:18,2024-02-06 15:19:23,5,2,2320,59.95,50.2,9.75,4.39,0.893,0.196,0.4052,936.3,0.01892,153.7,34.71,4.6,True
AF13632,TRIP_DRV003_05,DRV003,2024-02-06 15:19:20,2024-02-06 15:19:25,5,2,2322,52.5,50.2,2.3,16.51,1.175,0.33,0.2991,862.0,0.02036,120.8,8.12,3.28,True
AF13633,TRIP_DRV003_05,DRV003,2024-02-06 15:19:22,2024-02-06 15:19:27,5,2,2324,48.89,50.2,-1.31,11.12,0.845,0.384,0.4484,1233.0,0.01244,112.7,10.64,4.81,True
AF13634,TRIP_DRV003_05,DRV003,2024-02-06 15:19:24,2024-02-06 15:19:29,5,2,2326,47.85,50.2,-2.35,17.0,1.126,0.363,0.2833,1649.1,0.02243,124.2,25.26,3.2,True
AF13635,TRIP_DRV003_05,DRV003,2024-02-06 15:19:26,2024-02-06 15:19:31,5,2,2328,55.17,50.2,4.97,14.11,0.597,0.485,0.3105,1022.6,0.01944,156.4,17.01,4.8,True
AF13636,TRIP_DRV003_05,DRV003,2024-02-06 15:19:28,2024-02-06 15:19:33,5,2,2330,52.41,50.2,2.21,10.84,1.258,0.542,0.3136,1691.3,0.01072,152.6,9.84,3.99,True
AF13637,TRIP_DRV003_05,DRV003,2024-02-06 15:19:30,2024-02-06 15:19:35,5,2,2332,51.2,50.2,1.0,4.15,0.853,0.328,0.3689,989.6,0.00874,133.7,23.59,4.69,True
AF13638,TRIP_DRV003_05,DRV003,2024-02-06 15:19:32,2024-02-06 15:19:37,5,2,2334,50.13,50.2,-0.07,18.08,1.04,0.156,0.3848,1761.8,0.01294,139.2,22.95,4.13,True
AF13639,TRIP_DRV003_05,DRV003,2024-02-06 15:19:34,2024-02-06 15:19:39,5,2,2336,51.96,50.2,1.76,6.17,1.292,0.378,0.2508,1473.2,0.00738,127.6,30.75,3.7,True
AF13640,TRIP_DRV003_05,DRV003,2024-02-06 15:19:36,2024-02-06 15:19:41,5,2,2338,51.21,50.2,1.01,7.45,1.415,0.197,0.2079,1633.2,0.01501,130.9,29.31,4.87,True
AF13641,TRIP_DRV003_05,DRV003,2024-02-06 15:19:38,2024-02-06 15:19:43,5,2,2340,59.78,50.2,9.58,12.82,0.804,0.227,0.2756,1021.1,0.00605,137.0,26.65,2.96,True
AF13642,TRIP_DRV003_05,DRV003,2024-02-06 15:19:40,2024-02-06 15:19:45,5,2,2342,45.84,50.2,-4.36,10.09,0.425,0.329,0.4085,827.0,0.00979,124.5,19.85,3.57,True
AF13643,TRIP_DRV003_05,DRV003,2024-02-06 15:19:42,2024-02-06 15:19:47,5,2,2344,45.5,50.2,-4.7,3.61,0.584,0.16,0.1988,1051.2,0.02444,135.6,12.97,2.59,True
AF13644,TRIP_DRV003_05,DRV003,2024-02-06 15:19:44,2024-02-06 15:19:49,5,2,2346,50.23,50.2,0.03,19.09,1.024,0.29,0.1631,1047.5,0.00713,119.3,27.86,3.49,True
AF13645,TRIP_DRV003_05,DRV003,2024-02-06 15:19:46,2024-02-06 15:19:51,5,2,2348,52.87,50.2,2.67,4.24,0.938,0.308,0.3344,1485.0,0.02064,151.4,25.41,3.29,True
