sensor_id,trip_id,driver_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed_kmh,gps_lat,gps_lon,sample_rate_hz,phone_orientation,event_label_gt
ACC14542,TRIP_DRV003_04,DRV003,2024-02-06 13:45:19,6208.8,0.2749,-0.2795,9.7089,-0.902,-0.509,0.064,65.9,29.397435,77.828281,25,LANDSCAPE,NORMAL
ACC14543,TRIP_DRV003_04,DRV003,2024-02-06 13:45:21,6210.3,-0.0819,0.0163,9.7335,0.078,-0.796,1.32,44.5,29.397667,77.828459,25,FLAT,NORMAL
ACC14544,TRIP_DRV003_04,DRV003,2024-02-06 13:45:22,6211.8,-0.1618,-0.2965,9.8122,0.031,0.235,0.442,55.4,29.397861,77.828647,25,FLAT,NORMAL
ACC14545,TRIP_DRV003_04,DRV003,2024-02-06 13:45:24,6213.3,-0.1311,-0.1501,9.7926,0.743,0.577,-0.794,71.6,29.398076,77.828854,25,LANDSCAPE,NORMAL
ACC14546,TRIP_DRV003_04,DRV003,2024-02-06 13:45:25,6214.8,0.127,-0.1514,9.8234,0.059,-0.048,-0.314,44.6,29.398295,77.829045,25,LANDSCAPE,NORMAL
ACC14547,TRIP_DRV003_04,DRV003,2024-02-06 13:45:27,6216.3,0.1706,0.0149,9.9953,-0.777,0.912,-1.479,40.9,29.3985,77.829236,25,FLAT,NORMAL
ACC14548,TRIP_DRV003_04,DRV003,2024-02-06 13:45:28,6217.8,-0.0232,-0.0693,9.6074,-0.946,-0.996,0.457,52.9,29.39869,77.829433,25,FLAT,NORMAL
ACC14549,TRIP_DRV003_04,DRV003,2024-02-06 13:45:30,6219.3,0.038,-0.2221,9.751,-0.288,0.964,-1.224,50.6,29.398923,77.829627,25,PORTRAIT,NORMAL
ACC14550,TRIP_DRV003_04,DRV003,2024-02-06 13:45:31,6220.8,0.0168,1.9523,9.6172,-0.043,0.916,-1.488,46.9,29.399144,77.829786,25,FLAT,AGGRESSIVE_ACCEL
ACC14551,TRIP_DRV003_04,DRV003,2024-02-06 13:45:33,6222.3,-1.4855,0.4643,9.9651,-1.4,-0.706,65.081,75.3,29.399326,77.829969,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14552,TRIP_DRV003_04,DRV003,2024-02-06 13:45:34,6223.8,0.2257,0.1624,9.9284,-0.206,-0.723,0.92,45.1,29.399539,77.830183,25,PORTRAIT,NORMAL
ACC14553,TRIP_DRV003_04,DRV003,2024-02-06 13:45:36,6225.3,0.8887,0.1949,9.8011,1.495,-0.718,-82.436,54.9,29.399753,77.830354,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC14554,TRIP_DRV003_04,DRV003,2024-02-06 13:45:37,6226.8,1.4156,0.2868,9.7383,0.89,-0.664,-89.678,60.6,29.399975,77.830538,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC14555,TRIP_DRV003_04,DRV003,2024-02-06 13:45:39,6228.3,-0.0098,-0.056,9.6222,-0.134,-0.518,-1.683,52.9,29.400175,77.830754,25,LANDSCAPE,NORMAL
ACC14556,TRIP_DRV003_04,DRV003,2024-02-06 13:45:40,6229.8,0.0062,-0.258,9.8221,-0.575,-0.622,0.929,59.2,29.400395,77.830943,25,PORTRAIT,NORMAL
ACC14557,TRIP_DRV003_04,DRV003,2024-02-06 13:45:42,6231.3,-0.133,-0.1312,9.648,-0.984,0.327,-1.588,59.7,29.400587,77.831108,25,PORTRAIT,NORMAL
ACC14558,TRIP_DRV003_04,DRV003,2024-02-06 13:45:43,6232.8,-1.0845,-0.46,9.9434,-0.828,0.459,77.968,48.4,29.400791,77.831319,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC14559,TRIP_DRV003_04,DRV003,2024-02-06 13:45:45,6234.3,-0.2434,0.1301,9.9005,0.424,-0.084,0.381,51.1,29.400998,77.83149,25,FLAT,NORMAL
ACC14560,TRIP_DRV003_04,DRV003,2024-02-06 13:45:46,6235.8,-0.0958,0.186,9.8217,0.264,0.102,-0.283,45.3,29.401232,77.83171,25,LANDSCAPE,NORMAL
ACC14561,TRIP_DRV003_04,DRV003,2024-02-06 13:45:48,6237.3,-0.0112,-0.2134,9.8995,-0.653,0.412,0.955,36.9,29.401436,77.831884,25,PORTRAIT,NORMAL
ACC14562,TRIP_DRV003_04,DRV003,2024-02-06 13:45:49,6238.8,0.0506,1.5345,9.6277,-0.186,1.197,-1.703,30.3,29.401655,77.832073,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC14563,TRIP_DRV003_04,DRV003,2024-02-06 13:45:51,6240.3,0.1899,2.4405,9.663,0.245,1.341,1.029,51.2,29.401862,77.832268,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14564,TRIP_DRV003_04,DRV003,2024-02-06 13:45:52,6241.8,0.2439,0.0222,9.637,-0.78,-0.707,1.482,66.9,29.402058,77.832445,25,PORTRAIT,NORMAL
ACC14565,TRIP_DRV003_04,DRV003,2024-02-06 13:45:54,6243.3,1.0385,0.0967,9.8915,1.295,0.763,-72.805,70.8,29.402272,77.832641,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC14566,TRIP_DRV003_04,DRV003,2024-02-06 13:45:55,6244.8,-0.0404,-1.7311,9.873,0.395,-1.079,-0.269,51.7,29.402471,77.832843,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC14567,TRIP_DRV003_04,DRV003,2024-02-06 13:45:57,6246.3,-0.092,-0.084,9.8596,0.133,0.667,0.856,37.6,29.40269,77.83301,25,PORTRAIT,NORMAL
ACC14568,TRIP_DRV003_04,DRV003,2024-02-06 13:45:58,6247.8,0.1199,1.8047,9.7481,0.435,1.287,-0.968,44.0,29.40291,77.833188,25,FLAT,AGGRESSIVE_ACCEL
ACC14569,TRIP_DRV003_04,DRV003,2024-02-06 13:46:00,6249.3,0.278,0.1376,9.778,0.91,0.774,1.149,57.7,29.403107,77.833376,25,LANDSCAPE,NORMAL
ACC14570,TRIP_DRV003_04,DRV003,2024-02-06 13:46:01,6250.8,-0.2884,0.0459,9.8595,-0.453,0.305,1.989,79.9,29.403327,77.833567,25,LANDSCAPE,NORMAL
ACC14571,TRIP_DRV003_04,DRV003,2024-02-06 13:46:03,6252.4,0.2128,0.1059,9.7655,-0.662,0.767,-1.104,50.4,29.403515,77.833773,25,LANDSCAPE,NORMAL
ACC14572,TRIP_DRV003_04,DRV003,2024-02-06 13:46:04,6253.9,-0.1267,0.1406,9.8574,-0.828,0.822,-0.317,59.3,29.403719,77.833964,25,PORTRAIT,NORMAL
ACC14573,TRIP_DRV003_04,DRV003,2024-02-06 13:46:06,6255.4,0.0934,-0.2207,9.8409,0.937,-0.091,1.577,48.9,29.403948,77.834148,25,LANDSCAPE,NORMAL
ACC14574,TRIP_DRV003_04,DRV003,2024-02-06 13:46:07,6256.9,0.0101,-0.1185,9.9425,0.114,0.591,-1.441,64.8,29.404139,77.834356,25,FLAT,NORMAL
ACC14575,TRIP_DRV003_04,DRV003,2024-02-06 13:46:09,6258.4,0.161,0.1368,9.9572,-0.176,-0.318,-0.184,31.9,29.404356,77.834525,25,FLAT,NORMAL
ACC14576,TRIP_DRV003_04,DRV003,2024-02-06 13:46:10,6259.9,0.1281,-0.039,9.6628,-0.962,-0.221,-1.846,44.4,29.404595,77.834722,25,LANDSCAPE,NORMAL
ACC14577,TRIP_DRV003_04,DRV003,2024-02-06 13:46:12,6261.4,0.1309,-1.9703,9.8945,-0.286,-1.595,-1.683,34.3,29.404781,77.834924,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14578,TRIP_DRV003_04,DRV003,2024-02-06 13:46:13,6262.9,0.0705,-0.2141,9.6166,-0.458,-0.681,0.393,43.4,29.405002,77.835107,25,LANDSCAPE,NORMAL
ACC14579,TRIP_DRV003_04,DRV003,2024-02-06 13:46:15,6264.4,0.8168,0.4927,9.638,1.194,-0.039,-79.706,49.5,29.405223,77.835271,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC14580,TRIP_DRV003_04,DRV003,2024-02-06 13:46:16,6265.9,-0.0822,0.2293,9.7729,0.044,0.48,-1.224,70.2,29.40541,77.835491,25,PORTRAIT,NORMAL
ACC14581,TRIP_DRV003_04,DRV003,2024-02-06 13:46:18,6267.4,-0.0504,1.6561,9.8864,0.397,1.15,0.64,58.9,29.405642,77.835665,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14582,TRIP_DRV003_04,DRV003,2024-02-06 13:46:19,6268.9,-0.1008,0.106,9.6173,-0.151,-0.718,-1.86,56.9,29.405848,77.835867,25,PORTRAIT,NORMAL
ACC14583,TRIP_DRV003_04,DRV003,2024-02-06 13:46:21,6270.4,0.0893,-0.1291,9.743,0.265,-0.381,1.757,31.9,29.406058,77.836023,25,PORTRAIT,NORMAL
ACC14584,TRIP_DRV003_04,DRV003,2024-02-06 13:46:22,6271.9,-0.1743,2.2435,9.7672,-0.469,1.198,1.813,46.0,29.406261,77.836241,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14585,TRIP_DRV003_04,DRV003,2024-02-06 13:46:24,6273.4,-0.2148,0.0459,9.6414,0.086,0.15,-0.523,71.6,29.406472,77.836439,25,FLAT,NORMAL
ACC14586,TRIP_DRV003_04,DRV003,2024-02-06 13:46:25,6274.9,-0.8617,0.3291,9.7476,-0.618,0.287,60.264,57.4,29.406665,77.836602,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC14587,TRIP_DRV003_04,DRV003,2024-02-06 13:46:27,6276.4,1.3624,0.1512,9.6652,1.264,0.616,-62.895,31.6,29.406897,77.836802,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC14588,TRIP_DRV003_04,DRV003,2024-02-06 13:46:28,6277.9,-0.2183,0.1893,9.7276,-0.894,-0.6,1.725,47.3,29.407076,77.836969,25,PORTRAIT,NORMAL
ACC14589,TRIP_DRV003_04,DRV003,2024-02-06 13:46:30,6279.4,-1.2119,-0.082,9.7666,-0.57,-0.054,45.615,36.0,29.407297,77.837183,25,PORTRAIT,AGGRESSIVE_LEFT_TURN
ACC14590,TRIP_DRV003_04,DRV003,2024-02-06 13:46:31,6280.9,-1.1167,0.0067,9.8686,-0.883,0.36,66.241,57.1,29.407524,77.837367,25,LANDSCAPE,AGGRESSIVE_LEFT_TURN
ACC14591,TRIP_DRV003_04,DRV003,2024-02-06 13:46:33,6282.4,-0.1331,-0.0599,9.8845,0.22,0.577,-0.081,72.0,29.407711,77.837536,25,PORTRAIT,NORMAL
ACC14592,TRIP_DRV003_04,DRV003,2024-02-06 13:46:34,6283.9,0.0375,1.7115,9.6082,0.217,0.555,0.444,52.3,29.407919,77.837739,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14593,TRIP_DRV003_04,DRV003,2024-02-06 13:46:36,6285.4,0.0545,0.1006,9.8116,0.806,0.938,1.997,45.2,29.408157,77.837932,25,FLAT,NORMAL
ACC14594,TRIP_DRV003_04,DRV003,2024-02-06 13:46:37,6286.9,-0.0537,0.1814,9.8177,0.149,0.863,-1.449,73.3,29.408363,77.838138,25,FLAT,NORMAL
ACC14595,TRIP_DRV003_04,DRV003,2024-02-06 13:46:39,6288.4,0.198,-0.1545,9.6069,-0.918,-0.677,-1.805,37.1,29.408565,77.838322,25,FLAT,NORMAL
ACC14596,TRIP_DRV003_04,DRV003,2024-02-06 13:46:40,6289.9,-0.149,-1.8442,9.9588,0.21,-1.544,0.119,52.4,29.408785,77.838482,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14597,TRIP_DRV003_04,DRV003,2024-02-06 13:46:42,6291.4,0.1321,-0.1289,9.6373,0.301,-0.229,0.281,74.5,29.408964,77.838692,25,FLAT,NORMAL
ACC14598,TRIP_DRV003_04,DRV003,2024-02-06 13:46:43,6292.9,0.0749,-0.0929,9.7179,0.178,-0.533,0.51,64.2,29.409174,77.838894,25,LANDSCAPE,NORMAL
ACC14599,TRIP_DRV003_04,DRV003,2024-02-06 13:46:45,6294.4,1.12,0.1329,9.7338,1.421,0.649,-57.472,79.0,29.409416,77.839058,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC14600,TRIP_DRV003_04,DRV003,2024-02-06 13:46:46,6295.9,-0.286,0.2605,9.8134,-0.805,0.846,0.285,72.5,29.409602,77.839273,25,FLAT,NORMAL
ACC14601,TRIP_DRV003_04,DRV003,2024-02-06 13:46:48,6297.4,0.0578,0.2949,9.6115,0.189,-0.678,-0.972,79.5,29.409823,77.839456,25,LANDSCAPE,NORMAL
ACC14602,TRIP_DRV003_04,DRV003,2024-02-06 13:46:49,6298.9,1.2202,0.3372,9.923,0.893,-0.491,-48.199,32.4,29.410036,77.839652,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC14603,TRIP_DRV003_04,DRV003,2024-02-06 13:46:51,6300.4,-0.2337,0.04,9.7981,0.312,-0.709,-0.331,42.3,29.41025,77.839839,25,FLAT,NORMAL
ACC14604,TRIP_DRV003_04,DRV003,2024-02-06 13:46:52,6301.9,0.178,0.1549,9.792,0.372,0.117,0.892,70.0,29.41046,77.840006,25,LANDSCAPE,NORMAL
ACC14605,TRIP_DRV003_04,DRV003,2024-02-06 13:46:54,6303.4,-0.0789,0.1563,9.842,0.17,-0.492,1.185,70.4,29.410673,77.840223,25,LANDSCAPE,NORMAL
ACC14606,TRIP_DRV003_04,DRV003,2024-02-06 13:46:55,6304.9,-0.1597,0.064,9.8809,0.632,0.643,0.185,74.0,29.410878,77.840396,25,FLAT,NORMAL
ACC14607,TRIP_DRV003_04,DRV003,2024-02-06 13:46:57,6306.4,-0.1835,-0.0771,9.7363,0.47,0.21,1.979,44.8,29.411093,77.840592,25,PORTRAIT,NORMAL
ACC14608,TRIP_DRV003_04,DRV003,2024-02-06 13:46:58,6307.9,0.2721,-0.0965,9.6805,-0.449,-0.558,1.699,54.6,29.411297,77.840778,25,PORTRAIT,NORMAL
ACC14609,TRIP_DRV003_04,DRV003,2024-02-06 13:47:00,6309.4,-0.0818,0.0839,9.9512,-0.089,0.757,-1.634,70.5,29.411509,77.840961,25,PORTRAIT,NORMAL
ACC14610,TRIP_DRV003_04,DRV003,2024-02-06 13:47:01,6310.9,-1.2458,-0.2223,9.6049,-0.928,-0.334,48.166,31.9,29.411695,77.841132,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14611,TRIP_DRV003_04,DRV003,2024-02-06 13:47:03,6312.4,-0.1116,-0.0465,9.8783,0.098,0.723,1.938,68.1,29.411931,77.841329,25,PORTRAIT,NORMAL
ACC14612,TRIP_DRV003_04,DRV003,2024-02-06 13:47:04,6313.9,-0.2138,0.1264,9.7388,-0.6,-0.836,1.902,50.3,29.41213,77.841545,25,FLAT,NORMAL
ACC14613,TRIP_DRV003_04,DRV003,2024-02-06 13:47:06,6315.4,-0.0882,-0.0736,9.6479,0.138,-0.681,0.941,56.9,29.41234,77.841723,25,PORTRAIT,NORMAL
ACC14614,TRIP_DRV003_04,DRV003,2024-02-06 13:47:07,6316.9,-0.0787,-0.1891,9.8742,-0.215,-0.55,1.867,33.9,29.412528,77.84189,25,LANDSCAPE,NORMAL
ACC14615,TRIP_DRV003_04,DRV003,2024-02-06 13:47:09,6318.4,1.4854,-0.0842,9.8455,0.859,-0.071,-40.768,48.0,29.412758,77.842097,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC14616,TRIP_DRV003_04,DRV003,2024-02-06 13:47:10,6319.9,-0.1897,0.1078,9.8555,0.983,-0.882,1.258,45.3,29.412944,77.842298,25,FLAT,NORMAL
ACC14617,TRIP_DRV003_04,DRV003,2024-02-06 13:47:12,6321.4,-0.1403,-0.2815,9.9695,-0.297,0.094,0.973,77.4,29.413189,77.842467,25,PORTRAIT,NORMAL
ACC14618,TRIP_DRV003_04,DRV003,2024-02-06 13:47:13,6322.9,-1.196,-0.0624,9.7784,-1.42,-0.764,67.983,46.7,29.413373,77.842645,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC14619,TRIP_DRV003_04,DRV003,2024-02-06 13:47:15,6324.4,0.2084,-0.0018,9.7146,-0.44,0.352,0.951,42.7,29.413596,77.842846,25,FLAT,NORMAL
ACC14620,TRIP_DRV003_04,DRV003,2024-02-06 13:47:16,6325.9,0.8144,-0.2809,9.686,1.066,0.185,-75.333,64.3,29.413789,77.843047,25,LANDSCAPE,AGG_RIGHT_LANE_CHANGE
ACC14621,TRIP_DRV003_04,DRV003,2024-02-06 13:47:18,6327.4,-0.1008,-0.2691,9.9247,-0.787,-0.541,-1.121,32.2,29.414002,77.843223,25,PORTRAIT,NORMAL
ACC14622,TRIP_DRV003_04,DRV003,2024-02-06 13:47:19,6328.9,-1.32,-0.2814,9.9199,-1.374,-0.727,70.852,55.4,29.414199,77.843434,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14623,TRIP_DRV003_04,DRV003,2024-02-06 13:47:21,6330.4,-0.1147,0.1806,9.9036,0.19,-0.254,1.749,71.8,29.414421,77.843614,25,PORTRAIT,NORMAL
ACC14624,TRIP_DRV003_04,DRV003,2024-02-06 13:47:22,6331.9,0.0407,1.9572,9.7032,0.033,1.109,0.615,55.7,29.414626,77.843817,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14625,TRIP_DRV003_04,DRV003,2024-02-06 13:47:24,6333.4,0.1327,-0.1576,9.6062,0.58,0.628,-1.089,64.3,29.414864,77.843986,25,PORTRAIT,NORMAL
ACC14626,TRIP_DRV003_04,DRV003,2024-02-06 13:47:25,6334.9,0.1269,-1.8853,9.6635,-0.157,-1.935,0.994,47.3,29.415063,77.844189,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14627,TRIP_DRV003_04,DRV003,2024-02-06 13:47:27,6336.4,-0.2458,-0.2221,9.849,-0.083,0.257,1.324,39.5,29.415282,77.844361,25,FLAT,NORMAL
ACC14628,TRIP_DRV003_04,DRV003,2024-02-06 13:47:28,6337.9,-0.854,-0.2401,9.8112,-1.135,-0.766,89.663,47.5,29.415465,77.844568,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14629,TRIP_DRV003_04,DRV003,2024-02-06 13:47:30,6339.4,-0.0639,-2.1831,9.9691,0.03,-1.042,1.421,45.2,29.415694,77.844759,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14630,TRIP_DRV003_04,DRV003,2024-02-06 13:47:31,6340.9,0.1348,-0.2799,9.826,-0.511,0.122,1.522,57.9,29.415891,77.84493,25,FLAT,NORMAL
ACC14631,TRIP_DRV003_04,DRV003,2024-02-06 13:47:33,6342.4,-0.2211,0.1417,9.7177,-0.547,-0.042,1.71,67.6,29.416092,77.84513,25,FLAT,NORMAL
ACC14632,TRIP_DRV003_04,DRV003,2024-02-06 13:47:34,6343.9,-0.2195,0.0683,9.785,0.089,0.123,-0.535,71.6,29.416312,77.845328,25,PORTRAIT,NORMAL
ACC14633,TRIP_DRV003_04,DRV003,2024-02-06 13:47:36,6345.4,0.2037,-0.0951,9.6692,0.019,-0.661,-1.296,39.5,29.416508,77.84551,25,FLAT,NORMAL
ACC14634,TRIP_DRV003_04,DRV003,2024-02-06 13:47:37,6346.9,1.0915,0.409,9.7598,1.142,0.724,-44.009,70.5,29.416717,77.845684,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC14635,TRIP_DRV003_04,DRV003,2024-02-06 13:47:39,6348.5,0.2082,-0.2343,9.6439,-0.783,-0.406,-0.59,33.5,29.416954,77.84588,25,FLAT,NORMAL
ACC14636,TRIP_DRV003_04,DRV003,2024-02-06 13:47:40,6350.0,-1.0877,-0.4541,9.8757,-1.357,0.367,53.992,35.6,29.417149,77.846088,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC14637,TRIP_DRV003_04,DRV003,2024-02-06 13:47:42,6351.5,-0.2008,0.2459,9.8722,-0.043,0.314,1.481,32.6,29.417366,77.846258,25,PORTRAIT,NORMAL
ACC14638,TRIP_DRV003_04,DRV003,2024-02-06 13:47:43,6353.0,1.2789,-0.3085,9.9309,0.711,0.734,-69.777,57.3,29.417555,77.846456,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC14639,TRIP_DRV003_04,DRV003,2024-02-06 13:47:45,6354.5,-1.4942,-0.3131,9.6858,-0.722,-0.064,68.916,49.2,29.417784,77.84664,25,PORTRAIT,AGGRESSIVE_LEFT_TURN
ACC14640,TRIP_DRV003_04,DRV003,2024-02-06 13:47:46,6356.0,0.1491,-1.6857,9.7435,0.065,-1.901,-0.131,43.4,29.418001,77.84681,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14641,TRIP_DRV003_04,DRV003,2024-02-06 13:47:48,6357.5,-0.9011,0.0614,9.8165,-1.183,0.348,53.747,33.2,29.418185,77.846995,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14642,TRIP_DRV003_04,DRV003,2024-02-06 13:47:49,6359.0,-0.2437,-0.166,9.6277,0.539,-0.968,-0.957,48.1,29.418416,77.847222,25,FLAT,NORMAL
ACC14643,TRIP_DRV003_04,DRV003,2024-02-06 13:47:51,6360.5,-0.035,0.1159,9.8735,0.722,-0.308,0.272,50.5,29.418617,77.847393,25,FLAT,NORMAL
ACC14644,TRIP_DRV003_04,DRV003,2024-02-06 13:47:52,6362.0,0.0678,0.2699,9.7886,-0.267,0.499,0.519,76.4,29.418833,77.847576,25,FLAT,NORMAL
ACC14645,TRIP_DRV003_04,DRV003,2024-02-06 13:47:54,6363.5,0.1913,0.2989,9.7244,-0.797,0.704,-0.425,49.8,29.419049,77.847761,25,FLAT,NORMAL
ACC14646,TRIP_DRV003_04,DRV003,2024-02-06 13:47:55,6365.0,-0.1717,-0.1545,9.6408,0.328,0.958,-0.071,55.7,29.419234,77.847954,25,PORTRAIT,NORMAL
ACC14647,TRIP_DRV003_04,DRV003,2024-02-06 13:47:57,6366.5,0.1626,0.0763,9.9288,0.705,0.541,-0.36,58.9,29.419474,77.848141,25,PORTRAIT,NORMAL
ACC14648,TRIP_DRV003_04,DRV003,2024-02-06 13:47:58,6368.0,0.2175,0.461,11.6366,1.351,1.371,4.459,50.3,29.419649,77.848322,25,LANDSCAPE,POTHOLE
ACC14649,TRIP_DRV003_04,DRV003,2024-02-06 13:48:00,6369.5,1.0942,0.2055,9.6174,1.44,-0.34,-54.052,57.7,29.419874,77.848511,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC14650,TRIP_DRV003_04,DRV003,2024-02-06 13:48:01,6371.0,-0.2038,0.1578,9.6421,0.203,0.062,-1.807,59.3,29.420086,77.848728,25,LANDSCAPE,NORMAL
ACC14651,TRIP_DRV003_04,DRV003,2024-02-06 13:48:03,6372.5,0.1354,0.0709,9.9416,0.142,-0.313,0.316,68.8,29.420283,77.848917,25,LANDSCAPE,NORMAL
ACC14652,TRIP_DRV003_04,DRV003,2024-02-06 13:48:04,6374.0,-0.1993,-0.0127,9.9122,-0.898,-0.933,-0.883,79.9,29.42052,77.849102,25,FLAT,NORMAL
ACC14653,TRIP_DRV003_04,DRV003,2024-02-06 13:48:06,6375.5,0.1908,2.186,9.8441,0.174,1.013,0.534,79.8,29.420706,77.849299,25,FLAT,AGGRESSIVE_ACCEL
ACC14654,TRIP_DRV003_04,DRV003,2024-02-06 13:48:07,6377.0,-1.3361,-0.1343,9.8853,-0.525,0.747,57.902,56.7,29.420932,77.849456,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC14655,TRIP_DRV003_04,DRV003,2024-02-06 13:48:09,6378.5,0.0352,2.2907,9.9548,0.202,1.489,-1.51,41.7,29.421137,77.849667,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14656,TRIP_DRV003_04,DRV003,2024-02-06 13:48:10,6380.0,0.0229,-0.0022,9.6024,-0.431,-0.017,-1.089,34.9,29.421343,77.849865,25,LANDSCAPE,NORMAL
ACC14657,TRIP_DRV003_04,DRV003,2024-02-06 13:48:12,6381.5,-0.1975,0.182,12.2411,0.42,0.55,-2.106,68.7,29.421539,77.850034,25,LANDSCAPE,POTHOLE
ACC14658,TRIP_DRV003_04,DRV003,2024-02-06 13:48:13,6383.0,0.0753,-0.1002,9.7814,0.77,-0.145,1.438,51.5,29.421775,77.850242,25,FLAT,NORMAL
ACC14659,TRIP_DRV003_04,DRV003,2024-02-06 13:48:15,6384.5,-0.2278,-0.2838,9.7786,-0.849,0.212,-0.295,48.2,29.421988,77.850426,25,LANDSCAPE,NORMAL
ACC14660,TRIP_DRV003_04,DRV003,2024-02-06 13:48:16,6386.0,-1.2958,0.0087,9.8837,-1.491,-0.347,44.808,65.7,29.422193,77.850611,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC14661,TRIP_DRV003_04,DRV003,2024-02-06 13:48:18,6387.5,0.0301,-2.041,9.808,0.159,-1.496,-0.789,59.1,29.422401,77.850779,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14662,TRIP_DRV003_04,DRV003,2024-02-06 13:48:19,6389.0,-0.0209,-0.1926,9.6518,-0.299,0.943,-1.229,60.2,29.422612,77.850992,25,PORTRAIT,NORMAL
ACC14663,TRIP_DRV003_04,DRV003,2024-02-06 13:48:21,6390.5,-1.4999,0.4912,9.6414,-1.044,0.426,85.268,39.5,29.422828,77.851187,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC14664,TRIP_DRV003_04,DRV003,2024-02-06 13:48:22,6392.0,-0.041,0.138,9.782,-0.139,-0.507,-0.459,56.4,29.423015,77.851383,25,FLAT,NORMAL
ACC14665,TRIP_DRV003_04,DRV003,2024-02-06 13:48:24,6393.5,0.0793,-0.1135,9.9025,-0.218,-0.101,-0.637,60.2,29.423234,77.851555,25,FLAT,NORMAL
ACC14666,TRIP_DRV003_04,DRV003,2024-02-06 13:48:26,6395.0,0.2706,-0.1942,9.9813,0.979,0.098,-1.236,49.7,29.423444,77.85175,25,PORTRAIT,NORMAL
ACC14667,TRIP_DRV003_04,DRV003,2024-02-06 13:48:27,6396.6,-0.1056,-0.1238,9.7347,-0.044,-0.265,1.443,79.1,29.423494,77.851797,25,PORTRAIT,NORMAL
ACC14668,TRIP_DRV003_04,DRV003,2024-02-06 13:48:29,6398.2,0.2541,-0.2537,9.603,-0.998,-0.544,1.949,77.7,29.423516,77.851842,25,LANDSCAPE,NORMAL
ACC14669,TRIP_DRV003_04,DRV003,2024-02-06 13:48:30,6399.8,-0.1859,2.3304,9.7825,0.123,1.075,-1.53,65.5,29.42359,77.851862,25,FLAT,AGGRESSIVE_ACCEL
ACC14670,TRIP_DRV003_04,DRV003,2024-02-06 13:48:32,6401.4,-0.0011,0.0403,9.9276,-0.26,0.395,-0.642,48.3,29.423637,77.851922,25,FLAT,NORMAL
ACC14671,TRIP_DRV003_04,DRV003,2024-02-06 13:48:34,6403.0,0.0367,-0.1108,9.9154,-0.931,-0.82,0.554,54.0,29.423663,77.851975,25,LANDSCAPE,NORMAL
ACC14672,TRIP_DRV003_04,DRV003,2024-02-06 13:48:35,6404.6,0.186,0.0527,9.9367,-0.537,0.576,-0.278,76.2,29.423725,77.852009,25,FLAT,NORMAL
ACC14673,TRIP_DRV003_04,DRV003,2024-02-06 13:48:37,6406.2,-0.2216,0.0721,9.7958,0.233,-0.512,-0.872,51.2,29.423767,77.852082,25,PORTRAIT,NORMAL
ACC14674,TRIP_DRV003_04,DRV003,2024-02-06 13:48:38,6407.8,-0.1219,-0.2426,9.7633,0.819,0.777,-1.127,49.0,29.423807,77.852098,25,PORTRAIT,NORMAL
ACC14675,TRIP_DRV003_04,DRV003,2024-02-06 13:48:40,6409.4,-0.0155,-0.2574,9.7997,0.527,-0.357,1.143,75.6,29.423848,77.85216,25,PORTRAIT,NORMAL
